web-scraper-order,web-scraper-start-url,newsitem,newsitem-href,title,description,image-link-src,topic
"1728755137-47","https://bdnews24.com/sport","Lewandowski nets hat-trick as Barca beat Alaves","https://bdnews24.com/sport/bdf5aa7a04fc","","The victory moved Barcelona to 24 points, three points clear of rivals Real Madrid, while Alaves are 12th with 10 points.","",""
"1728755137-48","https://bdnews24.com/sport","Lewandowski nets hat-trick as Barca beat Alaves","https://bdnews24.com/sport/bdf5aa7a04fc","","","https://cdn.bdnews24.com/bdnews24/media/bangla/imgAll/2024October/barcelona-061024-01-1728231306.jpg",""
"1728755137-49","https://bdnews24.com/sport","Lewandowski nets hat-trick as Barca beat Alaves","https://bdnews24.com/sport/bdf5aa7a04fc","","","","Sport"
"1728755140-50","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","Manchester United's Ten Hag shrugs off pressure after 0-0 draw at Villa","","",""
"1728755140-51","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","Manchester United manager Erik ten Hag said he remained on the same page as the club's senior management team despite the team's worst start in the Premier League era following a 0-0 draw at Aston Villa on Sunday.","",""
"1728755140-52","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","United are languishing in 14th place on eight points with two wins from nine games in all competitions and Sunday's match was clouded by media speculation about Ten Hag's future.","",""
"1728755140-53","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","The club's senior leadership team -- co-owner Jim Ratcliffe, CEO Omar Berrada, sporting director Dan Ashworth and technical director Jason Wilcox -- watched on intently at Villa Park.","",""
"1728755140-54","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","""We are all on board together, on one page, we know what we are working through it's a long-term process,"" Ten Hag said. ""We have come through two very tough away games (including Thursday's 3-3 Europa League draw at Porto).","",""
"1728755140-55","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","""This is a team, we showed the belief and faith we have.""","",""
"1728755140-56","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","A victory might have eased the pressure on Ten Hag, and captain Bruno Fernandes nearly earned one when his long-range free kick hit the bar in the second half. Marcus Rashford also forced Villa keeper Emi Martinez to make two excellent saves.","",""
"1728755140-57","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","""We created loads of chances in our seven (Premier League) games but we have to step up,"" Ten Hag said.","",""
"1728755140-58","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","""We have to take into consideration (striker Rasmus) Hojlund is returning, he's still coming up to full fitness. But others are stepping up. I was impressed by Rashford, also (Alejandro) Garnacho is so good and Antony at the end.""","",""
"1728755140-59","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","Ten Hag headed over to United's travelling fans after what must have felt like a victory to applaud their support while Duran Duran's ""Hungry Like a Wolf"" played on the loudspeakers.","",""
"1728755140-60","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","United defender Jonny Evans noted the talk about Ten Hag's future affected the players, saying: ""It's on our minds too.""","",""
"1728755140-61","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","While the Premier League does not resume until Oct 19 due to the international break, the scrutiny on Ten Hag will likely not diminish, with United's hierarchy set to hold their monthly meeting in London on Tuesday.","",""
"1728755140-62","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","Ratcliffe said on Friday that the decision on Ten Hag's future is not his to make.","",""
"1728755140-63","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","","https://cdn.bdnews24.com/bdnews24/media/english/imgAll/2024October/ten-hag-061024-01-1728235449.jpg",""
"1728755140-64","https://bdnews24.com/sport","Ten Hag shrugs off pressure after draw at Villa","https://bdnews24.com/sport/da06c9aa6bc4","","","","Sport"
"1728755142-65","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","Bayern's Kompany happy with performance after 3-3 draw in Frankfurt","","",""
"1728755142-66","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","Bayern Munich conceded a late equaliser for a 3-3 draw at Eintracht Frankfurt in the Bundesliga on Sunday but despite being caught on the break three times Bayern coach Vincent Kompany said he was happy with his team's effort.","",""
"1728755142-67","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","Bayern have now failed to win any of their last three matches in all competitions after last week's draw at home to Bayer Leverkusen in the top flight and their midweek Champions League loss at Aston Villa.","",""
"1728755142-68","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","""This was a tough game against a team that was second in the Bundesliga (before the match),"" Kompany told a press conference after the points were shared in Frankfurt.","",""
"1728755142-69","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","""When I look how the team worked and ran for each other it is a positive performance. We are all judged by results but my job is to see how we perform against some of the top teams in Germany and continue to improve.","",""
"1728755142-70","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","""If we continue like this we will have a lot of wins,"" Kompany added.","",""
"1728755142-71","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","Bayern enjoyed a strong start and took the lead before Eintracht struck twice to go 2-1 up.","",""
"1728755142-72","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","The visitors increased the tempo again to move 3-2 in front with goals from Dayot Upamecano and Michael Olise before Omar Marmoush snatched a late equaliser for Eintracht with his second goal of the game.","",""
"1728755142-73","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","All three Eintracht goals came from quick counter-attacks with the Bayern defence caught off guard.","",""
"1728755142-74","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","""The way we approached the game I cannot say I am not proud of the team,"" said Kompany.","",""
"1728755142-75","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","""I know you are all going to talk about the thee goals that we conceded. We always have to improve things step by step.""","",""
"1728755142-76","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","""There are things that are not perfect but I have to focus on the things we did well,"" said the coach, in his first season at Bayern.","",""
"1728755142-77","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","The Bavarians now have 14 points and lead the standings on goal difference ahead of RB Leipzig, who were 1-0 winners at Heidenheim earlier on Sunday. Eintracht are third on 13.","",""
"1728755142-78","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","","https://cdn.bdnews24.com/bdnews24/media/english/imgAll/2024October/mueller-071024-01-1728243229.jpg",""
"1728755142-79","https://bdnews24.com/sport","Kompany happy after draw in Frankfurt","https://bdnews24.com/sport/2e1122b68844","","","","Sport"
"1728755144-80","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","Welbeck completes Brighton comeback win over Tottenham","","",""
"1728755144-81","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Brighton & Hove Albion staged a storming second-half comeback with Danny Welbeck sealing a 3-2 home win over Tottenham Hotspur in a topsy-turvy Premier League clash on Sunday.","",""
"1728755144-82","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Goals by Brennan Johnson and James Maddison gave a dominant Spurs side a thoroughly deserved 2-0 lead at the interval.","",""
"1728755144-83","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","But the game was turned upside down after the break as Tottenham's defence fell apart under pressure to concede three goals in the space of 18 minutes.","",""
"1728755144-84","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Yankuba Minteh pulled a goal back for the hosts three minutes after the restart before Georginio Rutter levelled from close range. Welbeck then headed Brighton's third after more flimsy defending by the visitors.","",""
"1728755144-85","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Brighton's first win in five league games lifted them above Spurs into sixth place in the table with 12 points from seven games, while Tottenham are in ninth spot on 10.","",""
"1728755144-86","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Premier League - Brighton & Hove Albion v Tottenham Hotspur - The American Express Community Stadium, Brighton, Britain - Oct 6, 2024 Brighton & Hove Albion's Danny Welbeck scores their third goal REUTERS/Toby Melville","",""
"1728755144-87","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Premier League - Brighton & Hove Albion v Tottenham Hotspur - The American Express Community Stadium, Brighton, Britain - Oct 6, 2024 Brighton & Hove Albion's Danny Welbeck scores their third goal REUTERS/Toby Melville","",""
"1728755144-88","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","When Johnson slotted in his sixth goal in six games from Dominic Solanke's pass to reward 23 minutes of total Tottenham control, the visitors were oozing with confidence.","",""
"1728755144-89","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Johnson, the first Tottenham player to score in six successive games since Harry Kane in 2019, could have added another before a sweeping Spurs move ended with Maddison's shot sneaking past at-fault Brighton keeper Bart Verbruggen.","",""
"1728755144-90","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Welbeck twice came close for Brighton before the interval but the hosts had been thoroughly outplayed by Ange Postecoglou's slick visitors.","",""
"1728755144-91","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","""First half was bitterly disappointing,"" Welbeck told Sky Sport. ""The performance we put in was embarrassing and not something we want to be part of.""","",""
"1728755144-92","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Whatever was said at halftime by Brighton boss Fabian Hurzeler worked a treat as Brighton, with Pervis Estupinan on as a substitute, a completely different proposition.","",""
"1728755144-93","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Tottenham were napping as they failed to cut out a cross with Destiny Udogie's horrible miskick falling for Minteh who took a touch before driving a shot past Guglielmo Vicario.","",""
"1728755144-94","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Premier League - Brighton & Hove Albion v Tottenham Hotspur - The American Express Community Stadium, Brighton, Britain - Oct 6, 2024 Tottenham Hotspur manager Ange Postecoglou reacts Action Images via Reuters/Matthew Childs","",""
"1728755144-95","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Premier League - Brighton & Hove Albion v Tottenham Hotspur - The American Express Community Stadium, Brighton, Britain - Oct 6, 2024 Tottenham Hotspur manager Ange Postecoglou reacts Action Images via Reuters/Matthew Childs","",""
"1728755144-96","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","The goal rocked Tottenham and as the rain came down on the south coast, they fell to pieces.","",""
"1728755144-97","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Ten minutes later winger Kaoru Mitoma played a pass in to Rutter and with Tottenham's defenders failing to react he fired in Brighton's leveller.","",""
"1728755144-98","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","Brighton's winner summed up Tottenham's second-half display. Rutter should never have been able to deliver a cross from the right but showed far more desire than those trying to stop him and when the ball was delivered across the area Welbeck had the simplest of tasks to nod it into the net.","",""
"1728755144-99","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","""Fair to say that the second half was unacceptable and we paid a price for that,"" Postecoglou, who looked stunned at the final whistle, said. ""We probably should have put it to bed in the first half.","",""
"1728755144-100","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","""What we did in that second half is unacceptable and we got what we deserved.""","",""
"1728755144-101","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","","https://cdn.bdnews24.com/bdnews24/media/english/imgAll/2024October/epl-tottenham-hotspur-brighton-welbeck-071024-01-1728270273.jpg",""
"1728755144-102","https://bdnews24.com/sport","Brighton shocks Spurs in 3-2 comeback","https://bdnews24.com/sport/cc9e5f4b1354","","","","Sport"
"1728755147-103","https://bdnews24.com/sport","Barca's Torres suffers hamstring injury","https://bdnews24.com/sport/02700102f36c","Barcelona's Spain forward Ferran Torres suffers hamstring injury","","",""
"1728755147-104","https://bdnews24.com/sport","Barca's Torres suffers hamstring injury","https://bdnews24.com/sport/02700102f36c","","Barcelona's Spain forward Ferran Torres has suffered a hamstring injury and will be out of action for an indefinite period, the LaLiga club said on Monday.","",""
"1728755147-105","https://bdnews24.com/sport","Barca's Torres suffers hamstring injury","https://bdnews24.com/sport/02700102f36c","","The 24-year-old will miss Spain's Nations League matches against Denmark on Saturday and Serbia next Tuesday, national team coach Luis de la Fuente confirmed.","",""
"1728755147-106","https://bdnews24.com/sport","Barca's Torres suffers hamstring injury","https://bdnews24.com/sport/02700102f36c","","Media reports said Ferran could be out for six to eight weeks after he picked up the injury in Barca's 3-0 win at Deportivo Alaves on Sunday where he limped off after five minutes.","",""
"1728755147-107","https://bdnews24.com/sport","Barca's Torres suffers hamstring injury","https://bdnews24.com/sport/02700102f36c","","""Tests carried out on Ferran Torres confirm that he has an injury to the biceps femoris muscle in his right thigh. His return to training will be dependent on his recovery,"" the Catalan club said.","",""
"1728755147-108","https://bdnews24.com/sport","Barca's Torres suffers hamstring injury","https://bdnews24.com/sport/02700102f36c","","Barcelona are navigating an injury crisis, with Dani Olmo, Gavi, Fermin Lopez, Andreas Christensen, Ronald Araujo, and goalkeeper Marc-Andre ter Stegen among the players sidelined.","",""
"1728755147-109","https://bdnews24.com/sport","Barca's Torres suffers hamstring injury","https://bdnews24.com/sport/02700102f36c","","""Ferran's injury is worrying. We don't have many options in attack,"" Barca manager Hansi Flick said on Sunday.","",""
"1728755147-110","https://bdnews24.com/sport","Barca's Torres suffers hamstring injury","https://bdnews24.com/sport/02700102f36c","","He has made 10 appearances for Barcelona this season.","",""
"1728755147-111","https://bdnews24.com/sport","Barca's Torres suffers hamstring injury","https://bdnews24.com/sport/02700102f36c","","","https://cdn.bdnews24.com/bdnews24/media/english/imgAll/2024October/torres-071024-01-1728311739.jpg",""
"1728755147-112","https://bdnews24.com/sport","Barca's Torres suffers hamstring injury","https://bdnews24.com/sport/02700102f36c","","","","Sport"
"1728755149-113","https://bdnews24.com/sport","Mbappe under fire for skipping France duty","https://bdnews24.com/sport/dbf5427a9e76","Mbappe under fire for skipping France duty but playing for Real Madrid","","",""
"1728755149-114","https://bdnews24.com/sport","Mbappe under fire for skipping France duty","https://bdnews24.com/sport/dbf5427a9e76","","France captain Kylian Mbappe is facing criticism in his home country for skipping their upcoming Nations League games against Israel and Belgium while being available to play for Real Madrid.","",""
"1728755149-115","https://bdnews24.com/sport","Mbappe under fire for skipping France duty","https://bdnews24.com/sport/dbf5427a9e76","","The forward picked up a muscle injury last month but made his return to the pitch off the bench in his club's Champions League defeat at Lille last Wednesday.","",""
"1728755149-116","https://bdnews24.com/sport","Mbappe under fire for skipping France duty","https://bdnews24.com/sport/dbf5427a9e76","","France coach Didier Deschamps left Mbappe out of the squad he announced on Thursday, saying the 25-year-old lacked preparation, having played too few matches.","",""
"1728755149-117","https://bdnews24.com/sport","Mbappe under fire for skipping France duty","https://bdnews24.com/sport/dbf5427a9e76","","Mbappe started Real's LaLiga winover Villarreal on Saturday.","",""
